3.39988e+83,-6.12027e+79,-4.40084e+79,-1.61762e+80,-1.04310e+80,-7.02077e+82,-1.17907e+80,-6.50422e+79,-6.88095e+79,-5.51222e+79,-8.36072e+79,-2.32806e+82,-4.78100e+78,-5.50174e+79,-2.68145e+79,-4.23191e+79,-1.21477e+80,-1.69740e+82,3.10935e+79,-1.15733e+79,1.97305e+78,-1.82587e+79,-4.99088e+79,-6.98615e+79,-7.96040e+81,6.84008e+78,-5.97973e+78,-9.34273e+78,-1.01009e+79,-3.20445e+79,-5.97066e+79,-1.13785e+80,-4.70164e+81,3.37774e+79,1.27409e+79,2.26500e+78,-6.05981e+78,-1.03574e+80,-6.45936e+79,-3.88631e+81,-1.36823e+79,-2.17746e+79,-4.01927e+78,-8.99625e+78,6.16724e+77,-7.85940e+79,-8.79718e+79,-1.23458e+80,-1.94251e+80,-2.42610e+81,9.90970e+78,3.04103e+79,-3.23372e+78,-3.19121e+77,-1.28153e+80,-1.64690e+80,-1.54454e+80,-1.59194e+81,-1.24206e+79,-3.24045e+79,-5.28642e+79,-2.46766e+81,2.79468e+78,-4.06984e+78,-1.78361e+79,-5.89913e+80,-4.66078e+78,1.90416e+79,3.27962e+78,2.68028e+80
-6.12027e+79,4.82383e+79,3.42187e+78,5.87836e+76,6.78234e+77,3.00156e+80,-6.40642e+77,-1.08302e+78,-3.47363e+77,3.11519e+76,6.84275e+77,-2.67758e+79,-8.81919e+78,-2.14114e+78,-7.07891e+77,-6.89731e+76,2.00868e+77,-4.58090e+79,-5.00193e+78,-6.97900e+77,-4.42490e+77,-1.02619e+77,7.25785e+76,-3.06840e+77,-3.29296e+79,-4.98023e+78,-1.06797e+78,-5.69261e+77,-1.75937e+77,1.14573e+77,-1.74105e+77,-1.40630e+78,-3.51922e+79,-4.80901e+78,-5.89144e+77,-1.68592e+77,-6.95358e+76,-8.81699e+77,-8.46404e+77,-3.47807e+79,-4.18120e+78,-5.78728e+77,-1.66898e+77,1.86516e+77,-3.48792e+77,-3.77672e+77,3.52420e+76,-3.91005e+77,-2.89879e+77,-2.94426e+79,-1.45656e+78,-3.23811e+77,2.11209e+77,2.15958e+76,-6.32213e+76,-2.63058e+77,-2.66588e+77,-1.37360e+79,-5.23005e+76,-1.67952e+77,-1.94247e+77,-1.46153e+79,8.07962e+76,-4.86813e+76,-5.78166e+76,-5.20177e+78,1.16290e+77,-3.89005e+76,2.61617e+76,2.28218e+78
-4.40084e+79,3.42187e+78,9.07409e+78,1.60895e+78,-2.31981e+77,4.35674e+79,-3.80970e+77,-1.92026e+77,-5.06888e+77,-3.71102e+77,-5.59807e+77,-3.27556e+79,-1.14801e+78,-9.11477e+77,-7.84691e+77,-4.74388e+77,-5.83245e+77,-1.78398e+79,-7.13077e+77,-4.19247e+77,-3.51951e+77,-3.10051e+77,-2.35351e+77,-1.06228e+77,-1.35742e+79,-4.68518e+77,-3.97557e+77,-4.40142e+77,-3.22644e+77,-4.27248e+77,-3.12123e+77,-7.29812e+77,-1.83843e+79,-9.53868e+77,-2.71378e+77,-2.44130e+77,-1.94156e+77,-2.37631e+77,-1.96776e+77,1.28981e+79,-4.93267e+77,-2.17675e+77,-2.25310e+77,-2.09416e+77,-2.08500e+77,-9.13500e+76,-1.38766e+77,-4.57605e+77,-3.20541e+77,-3.19457e+78,-1.03264e+76,-1.71379e+77,2.30970e+76,-4.21802e+76,5.67651e+76,-2.82370e+77,-5.21689e+77,1.40053e+77,-6.51757e+76,-5.90940e+76,-1.23537e+77,-5.96938e+78,-1.68024e+76,-1.65340e+76,-4.65541e+76,-1.83407e+78,3.75392e+76,5.83780e+76,-1.87570e+76,1.15629e+77
-1.61762e+80,5.87836e+76,1.60895e+78,7.99378e+78,2.11712e+78,1.35088e+80,2.90861e+77,-1.36389e+77,-1.41923e+77,-5.21019e+77,-1.06169e+78,-4.65554e+79,8.23398e+76,-2.36452e+77,-4.79218e+77,-6.59084e+77,-1.05334e+78,-9.72888e+79,9.80422e+76,5.79922e+75,-1.82818e+77,-2.62584e+77,-6.21574e+77,-3.99343e+77,-3.17201e+79,1.61801e+77,1.16435e+77,-1.50885e+77,-2.37448e+77,-5.15187e+77,-5.38854e+77,-1.23515e+78,-1.81424e+79,3.55154e+77,-7.64650e+76,-1.33017e+77,-3.31604e+77,-6.62495e+77,-5.55101e+77,1.11724e+79,3.14331e+77,-8.47393e+76,-1.01677e+77,-2.03356e+77,-2.42536e+77,-2.64342e+77,-1.42342e+77,-5.34806e+77,-7.58472e+77,5.60144e+78,1.52039e+77,-1.56484e+77,-1.17834e+77,1.15091e+76,3.59264e+76,-2.26459e+77,-1.40841e+77,1.41349e+78,2.79787e+75,-1.84517e+76,-1.06790e+77,-5.86636e+78,5.44963e+75,-4.52504e+76,-4.37776e+76,-2.67558e+78,1.44175e+76,4.23915e+75,-7.77485e+74,-1.98775e+77
-1.04310e+80,6.78234e+77,-2.31981e+77,2.11712e+78,1.03537e+79,1.65175e+81,4.65297e+77,-6.50480e+76,-2.13709e+77,-2.28059e+77,-1.13702e+78,-1.14724e+80,6.68444e+77,1.71721e+77,-2.10294e+77,-5.63627e+77,-1.21989e+78,-1.60746e+80,3.76691e+77,1.67036e+77,-2.13480e+76,-2.63420e+77,-8.50209e+77,-7.40027e+77,-6.60040e+79,4.87662e+77,2.27471e+77,6.53134e+76,-1.49746e+77,-6.72121e+77,-6.36047e+77,-1.48094e+78,-2.33642e+79,7.17277e+77,5.71051e+76,-4.60634e+75,-3.34997e+77,-8.20669e+77,-1.04178e+78,-1.43912e+79,5.27971e+77,1.03032e+77,-8.49704e+76,-2.84352e+77,-2.93541e+77,-2.05176e+77,-1.79660e+77,-5.57904e+77,-1.08975e+78,-1.64170e+79,4.22641e+77,-5.63016e+75,6.87678e+75,1.26986e+77,-1.05209e+76,4.13793e+76,-1.14723e+77,3.01229e+78,3.95882e+76,-2.08336e+76,-6.92362e+76,-5.46116e+78,6.79694e+75,-8.27651e+74,-4.02523e+76,-9.12908e+77,1.45190e+76,3.03107e+76,6.37912e+74,-3.88054e+77
-7.02077e+82,3.00156e+80,4.35674e+79,1.35088e+80,1.65175e+81,2.05302e+84,8.20542e+78,4.08144e+79,-6.70069e+79,-1.25246e+80,-1.31001e+80,-5.20041e+82,2.80923e+80,8.43909e+79,-1.72237e+79,-1.49052e+80,-3.99841e+80,-8.29475e+82,4.54766e+79,6.71823e+79,-1.85040e+79,-3.28223e+79,-2.27224e+80,-2.58587e+80,-3.87438e+82,1.00274e+80,8.23501e+79,2.63677e+79,-2.78087e+79,-2.16174e+80,-2.01718e+80,-5.70859e+80,-2.52281e+82,1.63469e+80,5.05278e+79,8.18044e+78,-8.60897e+79,-2.91071e+80,-4.36978e+80,-1.47819e+82,1.01184e+80,1.34578e+79,-2.50903e+79,-9.36184e+79,-1.07743e+80,-1.26363e+80,-1.13394e+80,-2.15370e+80,-3.00204e+80,-1.58291e+82,2.17073e+80,4.24381e+79,9.11983e+78,3.96986e+79,-7.80845e+79,3.53567e+79,1.02999e+80,-9.92066e+80,9.49074e+78,-2.02234e+79,-2.12336e+79,-1.06220e+81,-7.43272e+78,-6.30867e+78,-5.61194e+78,-4.54777e+80,-1.88579e+79,3.47895e+78,-1.50166e+79,2.24787e+80
-1.17907e+80,-6.40642e+77,-3.80970e+77,2.90861e+77,4.65297e+77,8.20542e+78,1.71362e+79,1.31760e+78,3.12027e+77,2.22849e+77,5.22768e+77,6.31214e+78,1.49054e+78,-6.22361e+77,-2.70849e+77,6.32813e+76,3.49634e+77,3.22041e+79,-2.42755e+78,-4.87874e+77,-2.77051e+77,-8.30712e+76,4.73442e+76,-1.43496e+77,-2.16887e+79,-2.54562e+78,-4.61994e+77,-4.22011e+77,-9.88323e+76,2.42044e+77,3.36383e+76,-3.75653e+77,-9.34795e+78,-2.66248e+78,-4.02180e+77,-1.38339e+77,-6.28194e+75,-1.95213e+77,-1.70771e+77,-6.00403e+78,-2.57415e+78,-3.68324e+77,-1.86121e+77,-9.52679e+76,-1.37071e+77,-1.52217e+77,-1.14007e+77,-2.25086e+77,-1.10447e+78,-2.25510e+79,-8.96096e+77,1.34732e+76,6.96356e+76,2.91444e+77,1.34015e+77,2.02639e+76,-1.38284e+77,-8.29807e+78,-2.29641e+76,-3.47282e+76,1.59311e+76,-1.33979e+78,-8.02877e+75,-4.54845e+75,-2.93242e+76,-1.54263e+78,9.67103e+76,6.13107e+75,6.89268e+75,-1.87078e+77
-6.50422e+79,-1.08302e+78,-1.92026e+77,-1.36389e+77,-6.50480e+76,4.08144e+79,1.31760e+78,3.28397e+78,7.72434e+77,1.29374e+77,2.26088e+77,3.64088e+79,-4.68394e+76,2.26672e+77,-2.07794e+77,-1.24490e+77,5.91186e+76,8.01132e+78,-4.21395e+77,-2.60537e+77,-2.32858e+77,-1.69966e+77,-1.11768e+77,-2.41643e+76,-4.87135e+78,-4.17897e+77,-2.50765e+77,-2.11366e+77,-1.45673e+77,6.25899e+75,-4.02789e+76,-3.35104e+76,4.26995e+78,-5.98893e+77,-2.41251e+77,-2.06132e+77,-1.20212e+77,-1.16467e+77,1.41195e+77,4.39350e+78,-6.43455e+77,-1.91629e+77,-1.47018e+77,-1.10458e+77,-1.12492e+77,-1.15906e+77,-1.46340e+77,-1.61416e+77,1.55094e+76,-3.50537e+78,-2.07769e+77,-4.76778e+76,-3.97647e+74,-6.89472e+76,-2.27158e+77,-1.43844e+77,-2.58087e+77,-4.58542e+78,-2.96481e+76,-4.92572e+76,-1.48042e+76,-2.67508e+78,1.78838e+76,1.62210e+76,-5.36836e+75,-9.08100e+77,1.07516e+76,2.88788e+76,-3.14130e+75,-8.53956e+77
-6.88095e+79,-3.47363e+77,-5.06888e+77,-1.41923e+77,-2.13709e+77,-6.70069e+79,3.12027e+77,7.72434e+77,2.47019e+78,8.32103e+77,3.46616e+77,4.69927e+79,3.87914e+76,-6.07077e+76,8.40067e+76,-1.56185e+77,-2.74797e+77,-2.35020e+79,-1.10838e+76,-1.07277e+77,-1.92923e+77,-1.63085e+77,-2.82202e+77,-1.36872e+77,-4.61366e+78,-7.70179e+76,-5.37399e+76,-1.59753e+77,-1.54234e+77,-2.31055e+77,-1.90203e+77,-1.48084e+77,6.81979e+76,-8.43640e+76,-1.11007e+77,-1.24707e+77,-1.76052e+77,-2.41237e+77,-6.37926e+76,3.42964e+78,-5.79541e+76,-6.29957e+76,-9.53488e+76,-1.61995e+77,-1.26621e+77,-1.45519e+77,-1.85922e+77,-1.78250e+77,-4.41298e+76,-6.88002e+77,-1.42285e+77,-8.27770e+76,-5.75437e+76,2.18224e+76,-1.25831e+77,-2.09182e+77,-1.93264e+77,-2.63335e+78,-1.35910e+76,-4.93530e+76,-3.38667e+76,-2.52204e+78,-7.06477e+75,4.23080e+75,-3.90567e+76,-1.13833e+78,1.24190e+76,1.07453e+76,3.90290e+75,-2.81036e+77
-5.51222e+79,3.11519e+76,-3.71102e+77,-5.21019e+77,-2.28059e+77,-1.25246e+80,2.22849e+77,1.29374e+77,8.32103e+77,2.24194e+78,1.72882e+78,4.63672e+79,1.45465e+77,-2.01063e+76,-6.10099e+76,-3.87672e+75,-4.40420e+77,-3.99374e+79,1.47248e+77,-1.85293e+76,-8.32692e+76,-1.04315e+77,-3.57748e+77,-2.48902e+77,-2.30012e+79,7.06935e+76,2.95704e+76,-6.28041e+76,-1.16370e+77,-3.43401e+77,-2.99727e+77,-5.16367e+77,-5.75959e+78,2.05782e+77,-1.48996e+76,-5.63398e+76,-1.77520e+77,-3.48414e+77,-4.93620e+77,-5.59267e+78,3.10229e+77,9.79881e+76,-4.81023e+76,-1.47240e+77,-1.28712e+77,-1.22372e+77,-1.05606e+77,-1.72409e+77,-2.81104e+77,-3.42169e+78,3.87289e+76,-6.70915e+76,-7.03093e+76,-5.60124e+76,-9.45770e+76,-2.63485e+77,-5.03796e+77,-4.09971e+78,-8.96074e+75,-6.04786e+76,-3.84385e+76,-1.04374e+78,-6.92118e+75,-1.63268e+76,-1.47965e+76,-8.41447e+77,1.71393e+76,2.07370e+76,8.90046e+75,-2.34841e+77
-8.36072e+79,6.84275e+77,-5.59807e+77,-1.06169e+78,-1.13702e+78,-1.31001e+80,5.22768e+77,2.26088e+77,3.46616e+77,1.72882e+78,1.25414e+79,6.97792e+80,4.49244e+77,1.71927e+77,-7.31077e+76,-3.73847e+77,-4.36332e+77,-1.30309e+80,3.06557e+77,-2.00887e+76,9.06258e+74,-1.91390e+77,-7.21301e+77,-6.99496e+77,-6.98228e+79,1.02627e+76,2.88144e+76,3.13988e+76,-1.75626e+77,-6.65354e+77,-7.16741e+77,-1.52311e+78,-4.84009e+79,6.95752e+76,8.76190e+76,5.75745e+75,-2.46793e+77,-1.07470e+78,-1.45278e+78,-1.95325e+79,5.24065e+77,1.96853e+77,-1.05745e+76,-2.09338e+77,-3.71529e+77,-1.52319e+77,-2.22347e+77,-5.48243e+77,-7.38948e+77,-2.35900e+79,1.87834e+77,-1.96499e+76,2.40973e+76,-6.30262e+76,-1.94017e+77,-3.45804e+77,-9.78447e+77,-1.34313e+79,-7.15306e+75,-5.30864e+76,-3.34375e+76,-4.23569e+78,1.86127e+76,8.96008e+75,2.36009e+76,-3.03534e+78,-3.61719e+75,-1.15021e+76,4.47615e+76,2.42388e+77
-2.32806e+82,-2.67758e+79,-3.27556e+79,-4.65554e+79,-1.14724e+80,-5.20041e+82,6.31214e+78,3.64088e+79,4.69927e+79,4.63672e+79,6.97792e+80,4.05753e+83,4.46923e+79,1.29258e+79,7.92523e+78,-3.58284e+79,-7.72486e+79,-6.48397e+81,-3.59318e+78,-2.04211e+78,1.31253e+79,-5.27958e+78,-5.85547e+79,-1.04389e+80,-1.55913e+82,9.01834e+78,1.51208e+79,-6.52618e+78,-1.66980e+79,-5.25573e+79,-5.96758e+79,-1.81401e+80,-7.46359e+81,1.90362e+79,5.97768e+78,-1.01246e+79,-2.59783e+79,-6.36106e+79,-8.50028e+79,-1.07476e+82,6.41460e+79,5.46585e+78,9.56954e+78,-8.82334e+78,-1.50552e+79,-5.57365e+79,-4.46597e+79,-6.60956e+79,-1.96022e+80,-1.16949e+82,2.44513e+79,8.86535e+78,-1.01312e+79,-2.04899e+79,-1.99644e+79,1.88277e+79,5.59444e+79,-1.26932e+81,-1.14814e+79,-1.95447e+79,-4.34464e+78,-5.01978e+80,-8.62276e+78,-9.38931e+77,6.76188e+78,-2.12669e+80,-9.07795e+78,-5.32575e+78,4.47012e+78,1.59577e+80
-4.78100e+78,-8.81919e+78,-1.14801e+78,8.23398e+76,6.68444e+77,2.80923e+80,1.49054e+78,-4.68394e+76,3.87914e+76,1.45465e+77,4.49244e+77,4.46923e+79,2.68325e+79,1.56271e+78,2.06039e+77,3.04014e+77,4.36316e+77,6.96789e+79,3.72343e+78,-4.02489e+77,-2.77673e+77,-5.25559e+76,1.22242e+77,-2.96952e+77,-3.36077e+79,-2.60197e+78,-7.43062e+77,-3.90528e+77,-1.29682e+77,3.50143e+77,2.04054e+77,-3.61650e+77,-2.37833e+79,-2.83575e+78,-2.94197e+77,-7.82009e+76,-3.70622e+76,-1.12077e+76,-4.06671e+77,-1.55523e+79,-2.78207e+78,-1.91271e+77,-1.27016e+77,-6.60325e+76,-9.13271e+76,-1.76050e+77,-3.55522e+77,-4.52235e+77,-1.33269e+78,-4.29815e+79,-1.33488e+78,-4.83913e+76,-4.11370e+77,-1.20662e+77,-3.74134e+77,-3.96508e+77,-1.07977e+78,-9.91114e+78,-6.28096e+75,-2.44852e+76,1.45828e+76,5.56928e+78,2.45145e+76,1.14159e+76,-7.43651e+76,9.05022e+77,-2.55245e+76,-4.47131e+75,-7.78548e+76,-1.71742e+78
-5.50174e+79,-2.14114e+78,-9.11477e+77,-2.36452e+77,1.71721e+77,8.43909e+79,-6.22361e+77,2.26672e+77,-6.07077e+76,-2.01063e+76,1.71927e+77,1.29258e+79,1.56271e+78,4.62834e+78,8.19236e+77,9.69568e+76,2.75215e+77,3.08142e+79,-2.16744e+77,4.29436e+77,-1.10237e+77,-1.11553e+77,-4.12981e+76,2.38333e+75,1.60071e+79,-5.02022e+77,-2.58313e+77,-2.59073e+77,-1.67555e+77,-1.29749e+77,-3.18735e+76,2.75468e+77,-4.78980e+78,-9.44572e+77,-3.03739e+77,-1.89232e+77,-1.50258e+77,-1.75673e+77,-1.65869e+77,7.84358e+78,-8.82238e+77,-2.23091e+77,-1.70748e+77,-2.22024e+77,-1.42789e+77,-1.39302e+77,-1.37074e+77,-3.08387e+77,-2.40084e+77,-1.22107e+78,-6.48065e+77,-1.13514e+77,-1.92080e+77,-2.11066e+77,-2.99778e+77,-2.73378e+77,-2.75582e+77,-3.78061e+78,1.81186e+75,1.48051e+76,9.14537e+75,2.23651e+77,-3.10516e+76,-1.21917e+76,-2.11164e+76,-7.76586e+76,9.23029e+75,5.97451e+75,-2.06171e+76,-4.67919e+77
-2.68145e+79,-7.07891e+77,-7.84691e+77,-4.79218e+77,-2.10294e+77,-1.72237e+79,-2.70849e+77,-2.07794e+77,8.40067e+76,-6.10099e+76,-7.31077e+76,7.92523e+78,2.06039e+77,8.19236e+77,3.02996e+78,9.25020e+77,1.35570e+77,1.12714e+79,-1.24351e+77,-9.46408e+76,1.57521e+77,-7.60475e+76,-1.32035e+77,-8.51154e+76,1.61612e+78,-1.89271e+77,-2.05914e+77,-1.66350e+77,-1.85087e+77,-2.56272e+77,-1.42195e+77,-1.88742e+77,-3.48731e+77,-4.94241e+77,-1.53261e+77,-1.69751e+77,-1.96635e+77,-2.34630e+77,-2.82402e+77,6.07394e+78,-4.18457e+77,-1.64762e+77,-1.85676e+77,-2.69225e+77,-2.24737e+77,-1.46236e+77,-1.18743e+77,-4.26783e+77,-3.54893e+77,-2.86392e+78,-2.25571e+77,-1.24619e+77,-1.29607e+77,-1.79564e+77,-3.32068e+77,-4.42514e+77,-4.66478e+77,-7.81879e+77,-1.34661e+76,-2.74606e+76,-2.98534e+76,-1.94379e+78,8.80254e+75,-7.73845e+75,-1.57334e+76,-6.17501e+77,-6.02225e+75,3.29206e+75,-2.03937e+76,-1.77624e+77
-4.23191e+79,-6.89731e+76,-4.74388e+77,-6.59084e+77,-5.63627e+77,-1.49052e+80,6.32813e+76,-1.24490e+77,-1.56185e+77,-3.87672e+75,-3.73847e+77,-3.58284e+79,3.04014e+77,9.69568e+76,9.25020e+77,2.79705e+78,1.36190e+78,9.73385e+77,1.71101e+77,-2.29162e+76,-1.31029e+76,8.54769e+76,-1.80176e+77,-1.90558e+77,-1.35295e+79,1.35443e+77,-9.53485e+76,-1.08040e+77,-1.55375e+77,-3.04179e+77,-2.83032e+77,-4.65040e+77,-7.07945e+78,-2.30545e+77,-4.13129e+76,-1.01254e+77,-2.68968e+77,-4.66982e+77,-5.61534e+77,-1.38069e+79,8.02585e+76,-9.33864e+76,-1.26103e+77,-2.36483e+77,-2.73207e+77,-2.92025e+77,-1.58733e+77,-1.80715e+77,-3.62158e+77,-3.45731e+78,-9.85687e+76,-1.22324e+77,-9.84340e+76,-1.11284e+77,-2.32211e+77,-3.83562e+77,-3.30590e+77,-1.36237e+78,-8.51438e+75,-2.47988e+76,-3.76680e+76,1.97609e+76,-2.52901e+75,-1.47656e+76,-1.81464e+76,-7.26598e+77,-2.07338e+76,-1.30465e+75,-2.66200e+75,-2.57091e+77
-1.21477e+80,2.00868e+77,-5.83245e+77,-1.05334e+78,-1.21989e+78,-3.99841e+80,3.49634e+77,5.91186e+76,-2.74797e+77,-4.40420e+77,-4.36332e+77,-7.72486e+79,4.36316e+77,2.75215e+77,1.35570e+77,1.36190e+78,9.25988e+78,3.73709e+80,2.42628e+77,9.39915e+76,-2.51800e+74,-6.05457e+76,-1.07163e+77,-4.11201e+77,-6.38693e+79,3.04170e+77,6.46330e+76,-7.50225e+75,-2.36727e+77,-6.19039e+77,-6.28547e+77,-1.50980e+78,-1.94866e+79,1.54040e+77,3.83328e+76,-7.74257e+76,-4.62090e+77,-1.05173e+78,-1.55658e+78,-1.05974e+79,3.05727e+77,-7.66553e+75,-1.47134e+77,-4.56385e+77,-3.77341e+77,-4.63159e+77,-4.51065e+77,-6.66609e+77,-6.76896e+77,-1.01036e+79,-7.58248e+76,-2.35021e+77,-1.35853e+77,-2.90002e+77,-1.93497e+77,-7.05523e+76,-4.61633e+77,-7.61850e+78,-1.75768e+76,1.46533e+76,-2.17715e+76,1.28111e+78,-2.03445e+76,-3.38982e+76,-4.08097e+76,-7.08524e+77,-1.89385e+76,-1.53876e+76,5.57042e+75,-5.57500e+76
